Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
SW,34.408043,-119.68485,1.0,20091214.0,2009-12-14T17:40:00Z,15.0,NaN,NaN,188.0,1.288,NaN,1.288,1.466,NaN,1.466,0.884,6.531,0.865,1.498,2.754,0.634,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,4600.0,500.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,5100.0
SW,34.408043,-119.68485,1.0,20091221.0,2009-12-21T16:31:00Z,13.5,NaN,NaN,188.0,1.744,NaN,1.744,1.202,NaN,1.202,0.686,5.424,0.378,1.332,3.865,0.954,200.0,0.0,NaN,NaN,50.0,20.0,0.0,40.0,1220.0,80.0,200.0,40.0,40.0,0.0,NaN,NaN,NaN,1640.0
SW,34.408043,-119.68485,1.0,20091228.0,2009-12-28T17:00:00Z,14.8,NaN,NaN,188.0,1.985,NaN,1.985,1.218,NaN,1.218,0.739,6.663,0.575,2.109,3.865,1.534,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,3300.0,500.0,500.0,0.0,1100.0,0.0,NaN,NaN,NaN,5400.0
SW,34.408043,-119.68485,1.0,20100104.0,2010-01-04T17:00:00Z,14.8,NaN,NaN,188.0,2.249,NaN,2.249,0.765,NaN,0.765,0.593,4.114,0.263,1.367,3.665,1.104,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,500.0,400.0,8900.0,0.0,0.0,0.0,NaN,NaN,NaN,9800.0
SW,34.408043,-119.68485,1.0,20100111.0,2010-01-11T17:55:00Z,16.0,NaN,NaN,188.0,1.001,NaN,1.001,1.254,NaN,1.254,0.913,6.734,0.451,1.845,8.232,1.394,200.0,0.0,NaN,NaN,50.0,100.0,0.0,100.0,1600.0,200.0,2500.0,200.0,400.0,0.0,NaN,NaN,NaN,5100.0
SW,34.408043,-119.68485,1.0,20100119.0,2010-01-19T15:15:00Z,14.8,NaN,NaN,188.0,1.167,NaN,1.167,2.313,NaN,2.313,1.073,5.139,1.388,3.456,2.601,2.069,200.0,0.05,NaN,NaN,50.0,0.0,0.0,0.0,2000.0,200.0,0.0,500.0,0.0,0.0,NaN,NaN,NaN,2700.0
SW,34.408043,-119.68485,1.0,20100125.0,2010-01-25T16:55:00Z,14.0,NaN,NaN,188.0,0.581,NaN,0.581,0.277,NaN,0.277,0.952,8.485,0.498,4.585,3.374,4.087,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,500.0,800.0,0.0,400.0,0.0,0.0,NaN,NaN,NaN,1700.0
SW,34.408043,-119.68485,1.0,20100201.0,2010-02-01T18:05:00Z,15.2,NaN,NaN,188.0,1.482,NaN,1.482,0.69,NaN,0.69,0.765,6.213,0.659,2.25,2.908,1.591,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,3900.0,200.0,0.0,0.0,NaN,NaN,NaN,4100.0
SW,34.408043,-119.68485,1.0,20100208.0,2010-02-08T15:50:00Z,12.5,NaN,NaN,188.0,0.564,NaN,0.564,0.742,NaN,0.742,0.998,7.314,0.645,2.639,4.152,1.994,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,120.0,20.0,0.0,120.0,20.0,0.0,NaN,NaN,NaN,280.0
SW,34.408043,-119.68485,1.0,20100216.0,2010-02-16T15:45:00Z,13.5,NaN,NaN,188.0,1.587,NaN,1.587,1.529,NaN,1.529,0.722,4.681,0.401,1.959,4.104,1.557,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,0.0,100.0,1200.0,300.0,0.0,0.0,NaN,NaN,NaN,1600.0
SW,34.408043,-119.68485,1.0,20100302.0,2010-03-02T15:55:00Z,15.0,NaN,NaN,188.0,1.862,NaN,1.862,0.829,NaN,0.829,0.752,5.668,0.407,1.864,4.395,1.458,200.0,0.0,NaN,NaN,50.0,0.0,0.0,200.0,2500.0,1000.0,0.0,800.0,0.0,0.0,NaN,NaN,NaN,4500.0
SW,34.408043,-119.68485,1.0,20100308.0,2010-03-08T15:35:00Z,13.5,NaN,NaN,188.0,1.061,NaN,1.061,0.542,NaN,0.542,1.108,7.687,0.424,2.98,4.761,2.555,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,200.0,400.0,6200.0,900.0,0.0,0.0,NaN,NaN,NaN,7700.0
SW,34.408043,-119.68485,1.0,20100315.0,2010-03-15T16:30:00Z,12.5,NaN,NaN,188.0,3.609,NaN,3.609,0.829,NaN,0.829,1.016,11.691,0.295,8.737,3.138,8.441,200.0,0.0,NaN,NaN,50.0,0.0,0.0,100.0,100.0,0.0,25200.0,1900.0,0.0,0.0,NaN,NaN,NaN,27300.0
SW,34.408043,-119.68485,1.0,20100322.0,2010-03-22T16:45:00Z,14.5,NaN,NaN,188.0,3.022,NaN,3.022,7.08,NaN,7.08,1.159,5.87,0.363,2.524,5.053,2.161,200.0,0.0,NaN,NaN,50.0,0.0,0.0,100.0,0.0,200.0,11400.0,5200.0,100.0,0.0,NaN,NaN,NaN,17000.0
SW,34.408043,-119.68485,1.0,20100329.0,2010-03-29T15:55:00Z,14.0,NaN,NaN,188.0,2.284,NaN,2.284,3.572,NaN,3.572,1.136,4.015,0.35,2.162,4.807,1.812,200.0,0.0,NaN,NaN,50.0,0.0,0.0,1300.0,1200.0,3900.0,2000.0,1300.0,200.0,0.0,NaN,NaN,NaN,9900.0
SW,34.408043,-119.68485,1.0,20100405.0,2010-04-05T16:20:00Z,13.0,NaN,NaN,188.0,2.225,NaN,2.225,4.446,NaN,4.446,1.489,15.753,0.694,12.626,14.431,11.932,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,200.0,900.0,0.0,620.0,0.0,0.0,NaN,NaN,NaN,1720.0
SW,34.408043,-119.68485,1.0,20100412.0,2010-04-12T16:20:00Z,14.5,NaN,NaN,188.0,2.155,NaN,2.155,1.408,NaN,1.408,NaN,NaN,NaN,NaN,NaN,NaN,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,40.0,380.0,260.0,240.0,0.0,0.0,NaN,NaN,NaN,920.0
SW,34.408043,-119.68485,1.0,20100419.0,2010-04-19T15:56:00Z,15.5,NaN,NaN,188.0,1.381,NaN,1.381,0.774,NaN,0.774,1.545,25.826,0.452,15.453,1.503,15.001,200.0,0.0,NaN,NaN,50.0,0.0,0.0,20.0,0.0,380.0,1780.0,1100.0,0.0,0.0,NaN,NaN,NaN,3280.0
SW,34.408043,-119.68485,1.0,20100503.0,2010-05-03T15:45:00Z,13.0,NaN,NaN,188.0,2.67,NaN,2.67,1.171,NaN,1.171,1.304,6.057,0.35,1.361,5.646,1.011,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,100.0,0.0,300.0,400.0,0.0,0.0,NaN,NaN,NaN,800.0
SW,34.408043,-119.68485,1.0,20100510.0,2010-05-10T16:30:00Z,14.5,NaN,NaN,188.0,0.739,NaN,0.739,1.129,NaN,1.129,1.92,10.276,0.356,6.865,7.101,6.509,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,800.0,11000.0,0.0,0.0,NaN,NaN,NaN,11800.0
SW,34.408043,-119.68485,1.0,20100517.0,2010-05-17T16:30:00Z,13.0,NaN,NaN,188.0,2.249,NaN,2.249,7.278,NaN,7.278,1.548,7.345,0.295,3.661,7.125,3.366,200.0,0.078,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,5000.0,23000.0,0.0,0.0,NaN,NaN,NaN,28000.0
SW,34.408043,-119.68485,1.0,20100524.0,2010-05-24T16:41:00Z,14.0,NaN,NaN,188.0,2.506,NaN,2.506,3.937,NaN,3.937,2.177,18.358,0.374,16.96,11.023,16.586,200.0,0.28,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,5600.0,55800.0,0.0,0.0,NaN,NaN,NaN,61400.0
SW,34.408043,-119.68485,1.0,20100602.0,2010-06-02T14:55:00Z,14.5,NaN,NaN,188.0,4.521,NaN,4.521,6.269,NaN,6.269,0.774,4.778,0.168,2.353,6.093,2.186,200.0,0.12,NaN,NaN,50.0,0.0,0.0,1800.0,0.0,15500.0,4000.0,33100.0,400.0,0.0,NaN,NaN,NaN,54800.0
SW,34.408043,-119.68485,1.0,20100607.0,2010-06-07T17:50:00Z,17.5,NaN,NaN,188.0,4.099,NaN,4.099,0.904,NaN,0.904,0.192,1.633,0.0,0.526,1.241,0.526,200.0,0.072,NaN,NaN,50.0,0.0,0.0,4900.0,900.0,27800.0,0.0,2600.0,700.0,0.0,NaN,NaN,NaN,36900.0
SW,34.408043,-119.68485,1.0,20100614.0,2010-06-14T15:15:00Z,16.5,NaN,NaN,188.0,2.249,NaN,2.249,1.34,NaN,1.34,0.235,2.139,0.0,0.201,0.718,0.201,200.0,0.36,NaN,NaN,50.0,0.0,0.0,700.0,0.0,1500.0,43800.0,21600.0,0.0,0.0,NaN,NaN,NaN,67600.0
SW,34.408043,-119.68485,1.0,20100630.0,2010-06-30T16:45:00Z,16.5,NaN,NaN,188.0,1.593,NaN,1.593,1.288,NaN,1.288,1.21,10.129,0.185,1.349,6.941,1.164,200.0,0.059,NaN,NaN,50.0,0.0,0.0,0.0,7300.0,6300.0,11400.0,0.0,0.0,0.0,NaN,NaN,NaN,25000.0
SW,34.408043,-119.68485,1.0,20100706.0,2010-07-06T15:55:00Z,15.5,NaN,NaN,188.0,5.435,NaN,5.435,1.085,NaN,1.085,1.055,10.276,0.0,0.268,1.171,0.268,200.0,0.21,NaN,NaN,50.0,0.0,0.0,0.0,16600.0,5100.0,0.0,2100.0,0.0,0.0,NaN,NaN,NaN,23800.0
SW,34.408043,-119.68485,1.0,20100712.0,2010-07-12T15:45:00Z,15.0,NaN,NaN,188.0,6.559,NaN,6.559,0.239,NaN,0.239,1.123,15.897,0.0,0.407,2.206,0.407,200.0,0.25,NaN,NaN,50.0,0.0,0.0,1400.0,42900.0,17400.0,0.0,300.0,900.0,0.0,NaN,NaN,NaN,62900.0
SW,34.408043,-119.68485,1.0,20100719.0,2010-07-19T16:00:00Z,16.5,NaN,NaN,188.0,14.055,NaN,14.055,0.122,NaN,0.122,0.629,9.357,0.0,0.0,0.449,0.0,200.0,0.053,NaN,NaN,50.0,0.0,0.0,1500.0,124600.0,26800.0,0.0,0.0,900.0,0.0,NaN,NaN,NaN,153800.0
SW,34.408043,-119.68485,1.0,20100726.0,2010-07-26T16:15:00Z,15.5,NaN,NaN,188.0,7.566,NaN,7.566,-0.061,NaN,-0.061,0.472,3.264,0.0,0.294,1.849,0.294,200.0,0.0,NaN,NaN,50.0,0.0,0.0,4100.0,27000.0,17600.0,0.0,0.0,3700.0,0.0,NaN,NaN,NaN,52400.0
SW,34.408043,-119.68485,1.0,20100802.0,2010-08-02T14:55:00Z,15.0,NaN,NaN,188.0,4.193,NaN,4.193,2.175,NaN,2.175,0.301,0.0,0.0,0.479,2.772,0.479,200.0,2.47,NaN,NaN,50.0,0.0,0.0,0.0,0.0,1600.0,12500.0,35100.0,1000.0,0.0,NaN,NaN,NaN,50200.0
SW,34.408043,-119.68485,1.0,20100809.0,2010-08-09T15:25:00Z,14.0,NaN,NaN,188.0,4.831,NaN,4.831,2.181,NaN,2.181,0.777,5.673,0.327,5.079,4.122,4.752,200.0,0.33,NaN,NaN,50.0,0.0,0.0,900.0,0.0,700.0,19200.0,63800.0,1700.0,0.0,NaN,NaN,NaN,86300.0
SW,34.408043,-119.68485,1.0,20100819.0,2010-08-19T15:45:00Z,16.5,NaN,NaN,188.0,3.76,NaN,3.76,1.092,NaN,1.092,0.32,4.801,0.0,0.443,3.363,0.443,200.0,0.64,NaN,NaN,50.0,0.0,0.0,400.0,0.0,9500.0,14300.0,44400.0,300.0,0.0,NaN,NaN,NaN,68900.0
SW,34.408043,-119.68485,1.0,20100826.0,2010-08-26T15:55:00Z,14.0,NaN,NaN,188.0,11.42,NaN,11.42,3.799,NaN,3.799,1.408,8.555,0.199,0.739,1.859,0.541,200.0,0.33,NaN,NaN,50.0,600.0,3400.0,8400.0,0.0,5400.0,9800.0,142700.0,1900.0,0.0,NaN,NaN,NaN,172200.0
SW,34.408043,-119.68485,1.0,20100907.0,2010-09-07T16:50:00Z,16.0,NaN,NaN,188.0,9.294,NaN,9.294,2.172,NaN,2.172,0.89,14.56,0.367,2.196,3.046,1.829,200.0,0.0,NaN,NaN,50.0,800.0,0.0,2100.0,0.0,21200.0,0.0,1800.0,1400.0,0.0,NaN,NaN,NaN,27300.0
SW,34.408043,-119.68485,1.0,20100913.0,2010-09-13T15:00:00Z,15.0,NaN,NaN,188.0,6.465,NaN,6.465,1.76,NaN,1.76,0.908,11.598,0.334,2.472,5.673,2.138,200.0,0.0,NaN,NaN,50.0,12100.0,0.0,4500.0,0.0,20600.0,0.0,0.0,800.0,0.0,NaN,NaN,NaN,38000.0
SW,34.408043,-119.68485,1.0,20100920.0,2010-09-20T16:05:00Z,16.5,NaN,NaN,188.0,2.723,NaN,2.723,2.091,NaN,2.091,0.58,4.531,0.181,0.532,3.008,0.35,200.0,0.0,NaN,NaN,50.0,2900.0,0.0,900.0,0.0,10200.0,0.0,0.0,3100.0,0.0,NaN,NaN,NaN,17100.0
SW,34.408043,-119.68485,1.0,20100927.0,2010-09-27T15:33:00Z,17.5,NaN,NaN,188.0,6.114,NaN,6.114,1.012,NaN,1.012,0.633,4.923,0.239,1.142,2.138,0.903,200.0,0.0,NaN,NaN,50.0,3200.0,2800.0,9500.0,0.0,15900.0,0.0,0.0,5400.0,0.0,NaN,NaN,NaN,36800.0
SW,34.408043,-119.68485,1.0,20101004.0,2010-10-04T16:00:00Z,16.5,NaN,NaN,188.0,11.08,NaN,11.08,2.161,NaN,2.161,0.703,5.02,0.21,0.727,5.56,0.517,200.0,0.0,NaN,NaN,50.0,3200.0,0.0,2400.0,1900.0,76000.0,0.0,0.0,4700.0,0.0,NaN,NaN,NaN,88200.0
SW,34.408043,-119.68485,1.0,20101011.0,2010-10-11T15:55:00Z,17.0,NaN,NaN,188.0,4.078,NaN,4.078,1.671,NaN,1.671,0.735,3.466,0.245,0.893,6.956,0.648,200.0,0.0,NaN,NaN,50.0,400.0,0.0,1400.0,700.0,25000.0,0.0,0.0,4700.0,0.0,NaN,NaN,NaN,32200.0
SW,34.408043,-119.68485,1.0,20101018.0,2010-10-18T15:47:00Z,17.5,NaN,NaN,188.0,3.192,NaN,3.192,0.793,NaN,0.793,0.617,3.568,0.152,0.922,7.671,0.771,200.0,0.0,NaN,NaN,50.0,700.0,0.0,600.0,0.0,9800.0,8800.0,0.0,0.0,0.0,NaN,NaN,NaN,19900.0
SW,34.408043,-119.68485,1.0,20101025.0,2010-10-25T15:09:00Z,15.5,NaN,NaN,188.0,1.855,NaN,1.855,1.139,NaN,1.139,0.667,3.767,0.198,0.873,4.705,0.675,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,700.0,5900.0,223400.0,0.0,0.0,0.0,NaN,NaN,NaN,230000.0
SW,34.408043,-119.68485,1.0,20101101.0,2010-11-01T15:25:00Z,15.0,NaN,NaN,188.0,4.562,NaN,4.562,1.517,NaN,1.517,0.576,3.593,0.274,1.046,3.171,0.772,200.0,0.059,NaN,NaN,50.0,0.0,0.0,0.0,0.0,5400.0,174800.0,0.0,700.0,0.0,NaN,NaN,NaN,180900.0
SW,34.408043,-119.68485,1.0,20101108.0,2010-11-08T16:57:00Z,15.5,NaN,NaN,188.0,1.37,NaN,1.37,1.072,NaN,1.072,1.129,10.561,0.384,1.731,5.607,1.347,200.0,0.0,NaN,NaN,50.0,2200.0,0.0,0.0,0.0,2200.0,5100.0,0.0,0.0,0.0,NaN,NaN,NaN,9500.0
SW,34.408043,-119.68485,1.0,20101115.0,2010-11-15T16:19:00Z,16.0,NaN,NaN,188.0,4.295,NaN,4.295,1.343,NaN,1.343,0.623,3.78,0.167,0.343,2.036,0.176,200.0,0.0,NaN,NaN,50.0,1500.0,0.0,0.0,1500.0,800.0,138800.0,15600.0,0.0,0.0,NaN,NaN,NaN,158200.0
SW,34.408043,-119.68485,1.0,20101122.0,2010-11-22T16:19:00Z,12.5,NaN,NaN,188.0,0.528,NaN,0.528,1.615,NaN,1.615,0.842,6.533,0.33,0.366,2.121,0.036,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,NaN,NaN,NaN,10800.0
SW,34.408043,-119.68485,1.0,20101129.0,2010-11-29T16:34:00Z,11.0,NaN,NaN,188.0,1.086,NaN,1.086,2.275,NaN,2.275,0.516,8.731,0.164,0.686,2.636,0.522,200.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,18200.0,5100.0,0.0,0.0,NaN,NaN,NaN,23300.0
SW,34.408043,-119.68485,1.0,20101206.0,2010-12-06T15:53:00Z,12.5,NaN,NaN,188.0,10.679,NaN,10.679,4.197,NaN,4.197,0.795,9.488,0.258,0.454,3.511,0.196,200.0,0.0,NaN,NaN,50.0,0.0,1100.0,1700.0,800.0,3300.0,2500.0,15500.0,0.0,0.0,NaN,NaN,NaN,24900.0
SW,34.408043,-119.68485,1.0,20101213.0,2010-12-13T17:13:00Z,13.5,NaN,NaN,188.0,6.501,NaN,6.501,1.635,NaN,1.635,0.882,3.564,0.263,1.263,19.538,1.0,200.0,0.0,NaN,NaN,50.0,3100.0,0.0,1800.0,0.0,4000.0,11100.0,4200.0,700.0,0.0,NaN,NaN,NaN,24900.0
SW,34.408043,-119.68485,1.0,20110105.0,2011-01-05T17:00:00Z,12.0,NaN,NaN,188.0,1.404,NaN,1.404,1.186,NaN,1.186,1.042,10.974,0.504,6.413,4.38,5.909,188.0,0.0,NaN,NaN,50.0,1300.0,0.0,0.0,0.0,0.0,5600.0,1300.0,0.0,0.0,NaN,NaN,NaN,8200.0
SW,34.408043,-119.68485,1.0,20110110.0,2011-01-10T17:29:00Z,13.5,NaN,NaN,188.0,1.588,NaN,1.588,0.671,NaN,0.671,1.114,10.525,0.573,5.686,19.532,5.113,188.0,0.0,NaN,NaN,50.0,700.0,0.0,0.0,0.0,600.0,5400.0,0.0,0.0,0.0,NaN,NaN,NaN,6700.0
SW,34.408043,-119.68485,1.0,20110124.0,2011-01-24T17:05:00Z,13.0,NaN,NaN,188.0,1.136,NaN,1.136,0.939,NaN,0.939,0.847,6.426,0.24,0.995,12.122,0.755,188.0,0.14,NaN,NaN,50.0,0.0,0.0,0.0,2500.0,700.0,0.0,6000.0,0.0,0.0,NaN,NaN,NaN,9200.0
SW,34.408043,-119.68485,1.0,20110131.0,2011-01-31T17:07:00Z,14.5,NaN,NaN,188.0,0.808,NaN,0.808,0.686,NaN,0.686,0.703,4.831,0.228,1.456,7.477,1.229,188.0,0.0,NaN,NaN,50.0,0.0,0.0,0.0,700.0,0.0,4100.0,0.0,0.0,0.0,NaN,NaN,NaN,4800.0
SW,34.408043,-119.68485,1.0,20110207.0,2011-02-07T17:19:00Z,14.5,NaN,NaN,188.0,2.574,NaN,2.574,0.842,NaN,0.842,0.686,4.388,0.296,1.442,6.265,1.146,188.0,0.067,NaN,NaN,50.0,700.0,0.0,0.0,0.0,2500.0,10300.0,13000.0,1500.0,0.0,NaN,NaN,NaN,28000.0
SW,34.408043,-119.68485,1.0,20110214.0,2011-02-14T16:52:00Z,14.0,NaN,NaN,188.0,4.93,NaN,4.93,0.91,NaN,0.91,0.69,3.415,0.231,0.939,12.165,0.708,188.0,0.5,NaN,NaN,50.0,0.0,0.0,900.0,2900.0,5700.0,15200.0,23500.0,2800.0,0.0,NaN,NaN,NaN,51000.0
SW,34.408043,-119.68485,1.0,20110222.0,2011-02-22T17:12:00Z,12.0,NaN,NaN,188.0,2.172,NaN,2.172,0.362,NaN,0.362,1.152,42.282,0.425,7.963,8.939,7.537,188.0,0.098,NaN,NaN,50.0,0.0,0.0,500.0,0.0,0.0,6300.0,1300.0,2200.0,0.0,NaN,NaN,NaN,10300.0
SW,34.408043,-119.68485,1.0,20110301.0,2011-03-01T17:16:00Z,12.0,NaN,NaN,188.0,1.571,NaN,1.571,0.431,NaN,0.431,0.892,11.556,0.291,6.956,10.73,6.666,188.0,0.24,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,10400.0,4800.0,0.0,0.0,NaN,NaN,NaN,15200.0
SW,34.408043,-119.68485,1.0,20110308.0,2011-03-08T16:59:00Z,13.0,NaN,NaN,188.0,2.022,NaN,2.022,0.788,NaN,0.788,1.637,25.032,0.337,17.18,3.674,16.843,188.0,2.57,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,1200.0,130000.0,0.0,0.0,NaN,NaN,NaN,131200.0
SW,34.408043,-119.68485,1.0,20110316.0,2011-03-16T16:09:00Z,14.0,NaN,NaN,188.0,3.743,NaN,3.743,1.032,NaN,1.032,0.331,1.438,0.0,0.426,4.323,0.426,188.0,0.29,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,17900.0,22700.0,0.0,0.0,NaN,NaN,NaN,40600.0
SW,34.408043,-119.68485,1.0,20110321.0,2011-03-21T16:31:00Z,12.0,NaN,NaN,188.0,4.033,NaN,4.033,1.795,NaN,1.795,1.956,56.238,0.779,24.679,3.689,23.9,188.0,1.8,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,4300.0,56400.0,0.0,0.0,NaN,NaN,NaN,60700.0
SW,34.408043,-119.68485,1.0,20110328.0,2011-03-28T16:18:00Z,13.0,NaN,NaN,188.0,2.975,NaN,2.975,0.166,NaN,0.166,0.406,15.801,0.284,5.035,4.906,4.75,188.0,1.19,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63500.0,0.0,0.0,NaN,NaN,NaN,63500.0
SW,34.408043,-119.68485,1.0,20110404.0,2011-04-04T15:45:00Z,13.0,NaN,NaN,188.0,3.142,NaN,3.142,1.009,NaN,1.009,0.996,8.797,0.298,4.297,8.228,3.999,188.0,0.051,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,5800.0,11900.0,0.0,0.0,NaN,NaN,NaN,17700.0
SW,34.408043,-119.68485,1.0,20110411.0,2011-04-11T16:52:00Z,13.5,NaN,NaN,188.0,0.348,NaN,0.348,0.587,NaN,0.587,1.899,23.735,0.535,13.81,15.344,13.274,188.0,0.11,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,800.0,5100.0,0.0,0.0,NaN,NaN,NaN,5900.0
SW,34.408043,-119.68485,1.0,20110418.0,2011-04-18T16:14:00Z,15.0,NaN,NaN,188.0,5.064,NaN,5.064,4.321,NaN,4.321,1.171,3.668,0.255,1.365,12.442,1.11,188.0,9.33,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82700.0,0.0,0.0,NaN,NaN,NaN,82700.0
SW,34.408043,-119.68485,1.0,20110426.0,2011-04-26T15:49:00Z,13.0,NaN,NaN,188.0,3.075,NaN,3.075,0.984,NaN,0.984,1.565,12.569,0.4,7.519,10.598,7.119,188.0,0.084,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,NaN,NaN,NaN,10000.0
SW,34.408043,-119.68485,1.0,20110502.0,2011-05-02T16:13:00Z,15.0,NaN,NaN,188.0,4.579,NaN,4.579,1.72,NaN,1.72,0.129,0.0,0.0,0.0,1.815,0.0,188.0,0.094,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,0.0,0.0,NaN,NaN,NaN,12200.0
SW,34.408043,-119.68485,1.0,20110509.0,2011-05-09T14:49:00Z,12.5,NaN,NaN,188.0,4.462,NaN,4.462,2.021,NaN,2.021,0.909,4.003,0.13,1.116,7.113,0.986,188.0,0.082,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,NaN,NaN,NaN,8500.0
SW,34.408043,-119.68485,1.0,20110516.0,2011-05-16T16:25:00Z,13.0,NaN,NaN,188.0,11.096,NaN,11.096,3.4,NaN,3.4,1.923,20.283,0.449,12.558,9.44,12.109,188.0,0.4,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,NaN,NaN,NaN,7500.0
SW,34.408043,-119.68485,1.0,20110523.0,2011-05-23T16:02:00Z,15.0,NaN,NaN,188.0,10.005,NaN,10.005,5.177,NaN,5.177,0.796,4.657,0.221,1.974,3.058,1.753,188.0,NaN,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,0.0,289500.0,0.0,0.0,NaN,NaN,NaN,289500.0
SW,34.408043,-119.68485,1.0,20110531.0,2011-05-31T18:03:00Z,15.0,NaN,NaN,188.0,0.768,NaN,0.768,0.844,NaN,0.844,2.054,27.733,0.379,20.319,6.617,19.94,188.0,0.28,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,145900.0,235700.0,0.0,0.0,NaN,NaN,NaN,381600.0
SW,34.408043,-119.68485,1.0,20110606.0,2011-06-06T16:53:00Z,15.0,NaN,NaN,188.0,2.189,NaN,2.189,1.98,NaN,1.98,0.744,5.053,0.211,1.333,4.426,1.122,188.0,0.2,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,26700.0,115700.0,0.0,0.0,NaN,NaN,NaN,142400.0
SW,34.408043,-119.68485,1.0,20110613.0,2011-06-13T16:34:00Z,16.0,NaN,NaN,188.0,0.489,NaN,0.489,0.264,NaN,0.264,0.238,0.0,0.0,0.244,18.845,0.244,188.0,0.27,NaN,NaN,50.0,0.0,0.0,0.0,0.0,900.0,5100.0,15000.0,1300.0,0.0,NaN,NaN,NaN,22300.0
SW,34.408043,-119.68485,1.0,20110620.0,2011-06-20T16:01:00Z,15.5,NaN,NaN,188.0,1.571,NaN,1.571,0.872,NaN,0.872,1.878,8.717,0.326,2.057,13.01,1.731,188.0,0.74,NaN,NaN,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,50000.0,0.0,0.0,NaN,NaN,NaN,59000.0
SW,34.408043,-119.68485,1.0,20110627.0,2011-06-27T14:10:00Z,17.0,NaN,NaN,188.0,1.905,NaN,1.905,1.309,NaN,1.309,0.826,5.362,0.186,0.851,4.861,0.665,188.0,0.0,NaN,NaN,50.0,0.0,0.0,1800.0,0.0,5900.0,0.0,0.0,3600.0,0.0,NaN,NaN,NaN,11300.0
SW,34.408043,-119.68485,1.0,20110705.0,2011-07-05T15:20:00Z,19.0,NaN,NaN,188.0,1.588,NaN,1.588,1.02,NaN,1.02,0.236,3.711,NaN,0.0,5.129,0.0,188.0,0.0,NaN,NaN,50.0,0.0,0.0,4800.0,0.0,98800.0,0.0,0.0,5300.0,0.0,NaN,NaN,NaN,108900.0
SW,34.408043,-119.68485,1.0,20110711.0,2011-07-11T14:15:00Z,18.5,NaN,NaN,188.0,8.038,NaN,8.038,0.318,NaN,0.318,0.26,8.323,NaN,0.0,5.323,0.0,188.0,0.0,NaN,NaN,50.0,0.0,0.0,2800.0,0.0,905600.0,0.0,0.0,31600.0,0.0,NaN,NaN,NaN,940000.0
